0.0,EmptyLabel
1.0,Right_V1
2.0,Right_MST
3.0,Right_V6
4.0,Right_V2
5.0,Right_V3
6.0,Right_V4
7.0,Right_V8
8.0,Right_4
9.0,Right_3b
10.0,Right_FEF
11.0,Right_PEF
12.0,Right_55b
13.0,Right_V3A
14.0,Right_RSC
15.0,Right_POS2
16.0,Right_V7
17.0,Right_IPS1
18.0,Right_FFC
19.0,Right_V3B
20.0,Right_LO1
21.0,Right_LO2
22.0,Right_PIT
23.0,Right_MT
24.0,Right_A1
25.0,Right_PSL
26.0,Right_SFL
27.0,Right_PCV
28.0,Right_STV
29.0,Right_7Pm
30.0,Right_7m
31.0,Right_POS1
32.0,Right_23d
33.0,Right_v23ab
34.0,Right_d23ab
35.0,Right_31pv
36.0,Right_5m
37.0,Right_5mv
38.0,Right_23c
39.0,Right_5L
40.0,Right_24dd
41.0,Right_24dv
42.0,Right_7AL
43.0,Right_SCEF
44.0,Right_6ma
45.0,Right_7Am
46.0,Right_7PL
47.0,Right_7PC
48.0,Right_LIPv
49.0,Right_VIP
50.0,Right_MIP
51.0,Right_1
52.0,Right_2
53.0,Right_3a
54.0,Right_6d
55.0,Right_6mp
56.0,Right_6v
57.0,Right_p24pr
58.0,Right_33pr
59.0,Right_a24pr
60.0,Right_p32pr
61.0,Right_a24
62.0,Right_d32
63.0,Right_8BM
64.0,Right_p32
65.0,Right_10r
66.0,Right_47m
67.0,Right_8Av
68.0,Right_8Ad
69.0,Right_9m
70.0,Right_8BL
71.0,Right_9p
72.0,Right_10d
73.0,Right_8C
74.0,Right_44
75.0,Right_45
76.0,Right_47l
77.0,Right_a47r
78.0,Right_6r
79.0,Right_IFJa
80.0,Right_IFJp
81.0,Right_IFSp
82.0,Right_IFSa
83.0,Right_p9-46v
84.0,Right_46
85.0,Right_a9-46v
86.0,Right_9-46d
87.0,Right_9a
88.0,Right_10v
89.0,Right_a10p
90.0,Right_10pp
91.0,Right_11l
92.0,Right_13l
93.0,Right_OFC
94.0,Right_47s
95.0,Right_LIPd
96.0,Right_6a
97.0,Right_i6-8
98.0,Right_s6-8
99.0,Right_43
100.0,Right_OP4
101.0,Right_OP1
102.0,Right_OP2-3
103.0,Right_52
104.0,Right_RI
105.0,Right_PFcm
106.0,Right_PoI2
107.0,Right_TA2
108.0,Right_FOP4
109.0,Right_MI
110.0,Right_Pir
111.0,Right_AVI
112.0,Right_AAIC
113.0,Right_FOP1
114.0,Right_FOP3
115.0,Right_FOP2
116.0,Right_PFt
117.0,Right_AIP
118.0,Right_EC
119.0,Right_PreS
120.0,Right_H
121.0,Right_ProS
122.0,Right_PeEc
123.0,Right_STGa
124.0,Right_PBelt
125.0,Right_A5
126.0,Right_PHA1
127.0,Right_PHA3
128.0,Right_STSda
129.0,Right_STSdp
130.0,Right_STSvp
131.0,Right_TGd
132.0,Right_TE1a
133.0,Right_TE1p
134.0,Right_TE2a
135.0,Right_TF
136.0,Right_TE2p
137.0,Right_PHT
138.0,Right_PH
139.0,Right_TPOJ1
140.0,Right_TPOJ2
141.0,Right_TPOJ3
142.0,Right_DVT
143.0,Right_PGp
144.0,Right_IP2
145.0,Right_IP1
146.0,Right_IP0
147.0,Right_PFop
148.0,Right_PF
149.0,Right_PFm
150.0,Right_PGi
151.0,Right_PGs
152.0,Right_V6A
153.0,Right_VMV1
154.0,Right_VMV3
155.0,Right_PHA2
156.0,Right_V4t
157.0,Right_FST
158.0,Right_V3CD
159.0,Right_LO3
160.0,Right_VMV2
161.0,Right_31pd
162.0,Right_31a
163.0,Right_VVC
164.0,Right_25
165.0,Right_s32
166.0,Right_pOFC
167.0,Right_PoI1
168.0,Right_Ig
169.0,Right_FOP5
170.0,Right_p10p
171.0,Right_p47r
172.0,Right_TGv
173.0,Right_MBelt
174.0,Right_LBelt
175.0,Right_A4
176.0,Right_STSva
177.0,Right_TE1m
178.0,Right_PI
179.0,Right_a32pr
180.0,Right_p24
181.0,Left_V1
182.0,Left_MST
183.0,Left_V6
184.0,Left_V2
185.0,Left_V3
186.0,Left_V4
187.0,Left_V8
188.0,Left_4
189.0,Left_3b
190.0,Left_FEF
191.0,Left_PEF
192.0,Left_55b
193.0,Left_V3A
194.0,Left_RSC
195.0,Left_POS2
196.0,Left_V7
197.0,Left_IPS1
198.0,Left_FFC
199.0,Left_V3B
200.0,Left_LO1
201.0,Left_LO2
202.0,Left_PIT
203.0,Left_MT
204.0,Left_A1
205.0,Left_PSL
206.0,Left_SFL
207.0,Left_PCV
208.0,Left_STV
209.0,Left_7Pm
210.0,Left_7m
211.0,Left_POS1
212.0,Left_23d
213.0,Left_v23ab
214.0,Left_d23ab
215.0,Left_31pv
216.0,Left_5m
217.0,Left_5mv
218.0,Left_23c
219.0,Left_5L
220.0,Left_24dd
221.0,Left_24dv
222.0,Left_7AL
223.0,Left_SCEF
224.0,Left_6ma
225.0,Left_7Am
226.0,Left_7PL
227.0,Left_7PC
228.0,Left_LIPv
229.0,Left_VIP
230.0,Left_MIP
231.0,Left_1
232.0,Left_2
233.0,Left_3a
234.0,Left_6d
235.0,Left_6mp
236.0,Left_6v
237.0,Left_p24pr
238.0,Left_33pr
239.0,Left_a24pr
240.0,Left_p32pr
241.0,Left_a24
242.0,Left_d32
243.0,Left_8BM
244.0,Left_p32
245.0,Left_10r
246.0,Left_47m
247.0,Left_8Av
248.0,Left_8Ad
249.0,Left_9m
250.0,Left_8BL
251.0,Left_9p
252.0,Left_10d
253.0,Left_8C
254.0,Left_44
255.0,Left_45
256.0,Left_47l
257.0,Left_a47r
258.0,Left_6r
259.0,Left_IFJa
260.0,Left_IFJp
261.0,Left_IFSp
262.0,Left_IFSa
263.0,Left_p9-46v
264.0,Left_46
265.0,Left_a9-46v
266.0,Left_9-46d
267.0,Left_9a
268.0,Left_10v
269.0,Left_a10p
270.0,Left_10pp
271.0,Left_11l
272.0,Left_13l
273.0,Left_OFC
274.0,Left_47s
275.0,Left_LIPd
276.0,Left_6a
277.0,Left_i6-8
278.0,Left_s6-8
279.0,Left_43
280.0,Left_OP4
281.0,Left_OP1
282.0,Left_OP2-3
283.0,Left_52
284.0,Left_RI
285.0,Left_PFcm
286.0,Left_PoI2
287.0,Left_TA2
288.0,Left_FOP4
289.0,Left_MI
290.0,Left_Pir
291.0,Left_AVI
292.0,Left_AAIC
293.0,Left_FOP1
294.0,Left_FOP3
