0.0,EmptyLabel
1.0,Uncertain_1
2.0,Uncertain_2
3.0,Uncertain_3
4.0,Uncertain_4
5.0,Uncertain_5
6.0,Uncertain_6
7.0,Uncertain_7
8.0,Uncertain_8
9.0,Uncertain_9
10.0,Uncertain_10
11.0,Uncertain_11
12.0,Uncertain_12
13.0,Sensory_Somatomotor_Hand_13
14.0,Sensory_Somatomotor_Hand_14
15.0,Sensory_Somatomotor_Hand_15
16.0,Sensory_Somatomotor_Hand_16
17.0,Sensory_Somatomotor_Hand_17
18.0,Sensory_Somatomotor_Hand_18
19.0,Sensory_Somatomotor_Hand_19
20.0,Sensory_Somatomotor_Hand_20
21.0,Sensory_Somatomotor_Hand_21
22.0,Sensory_Somatomotor_Hand_22
23.0,Sensory_Somatomotor_Hand_23
24.0,Sensory_Somatomotor_Hand_24
25.0,Sensory_Somatomotor_Hand_25
26.0,Sensory_Somatomotor_Hand_26
27.0,Sensory_Somatomotor_Hand_27
28.0,Sensory_Somatomotor_Hand_28
29.0,Sensory_Somatomotor_Hand_29
30.0,Sensory_Somatomotor_Hand_30
31.0,Sensory_Somatomotor_Hand_31
32.0,Sensory_Somatomotor_Hand_32
33.0,Sensory_Somatomotor_Hand_33
34.0,Sensory_Somatomotor_Hand_34
35.0,Sensory_Somatomotor_Hand_35
36.0,Sensory_Somatomotor_Hand_36
37.0,Sensory_Somatomotor_Hand_37
38.0,Sensory_Somatomotor_Hand_38
39.0,Sensory_Somatomotor_Hand_39
40.0,Sensory_Somatomotor_Hand_40
41.0,Sensory_Somatomotor_Hand_41
42.0,Sensory_Somatomotor_Mouth_42
43.0,Sensory_Somatomotor_Mouth_43
44.0,Sensory_Somatomotor_Mouth_44
45.0,Sensory_Somatomotor_Mouth_45
46.0,Sensory_Somatomotor_Mouth_46
47.0,Cingulo-opercular_Task_Control_47
48.0,Cingulo-opercular_Task_Control_48
49.0,Cingulo-opercular_Task_Control_49
50.0,Cingulo-opercular_Task_Control_50
51.0,Cingulo-opercular_Task_Control_51
52.0,Cingulo-opercular_Task_Control_52
53.0,Cingulo-opercular_Task_Control_53
54.0,Cingulo-opercular_Task_Control_54
55.0,Cingulo-opercular_Task_Control_55
56.0,Cingulo-opercular_Task_Control_56
57.0,Cingulo-opercular_Task_Control_57
58.0,Cingulo-opercular_Task_Control_58
59.0,Cingulo-opercular_Task_Control_59
60.0,Cingulo-opercular_Task_Control_60
61.0,Auditory_61
62.0,Auditory_62
63.0,Auditory_63
64.0,Auditory_64
65.0,Auditory_65
66.0,Auditory_66
67.0,Auditory_67
68.0,Auditory_68
69.0,Auditory_69
70.0,Auditory_70
71.0,Auditory_71
72.0,Auditory_72
73.0,Auditory_73
74.0,Default_mode_74
75.0,Default_mode_75
76.0,Default_mode_76
77.0,Default_mode_77
78.0,Default_mode_78
79.0,Default_mode_79
80.0,Default_mode_80
81.0,Default_mode_81
82.0,Default_mode_82
83.0,Default_mode_83
84.0,Uncertain_84
85.0,Uncertain_85
86.0,Default_mode_86
87.0,Default_mode_87
88.0,Default_mode_88
89.0,Default_mode_89
90.0,Default_mode_90
91.0,Default_mode_91
92.0,Default_mode_92
93.0,Default_mode_93
94.0,Default_mode_94
95.0,Default_mode_95
96.0,Default_mode_96
97.0,Default_mode_97
98.0,Default_mode_98
99.0,Default_mode_99
100.0,Default_mode_100
101.0,Default_mode_101
102.0,Default_mode_102
103.0,Default_mode_103
104.0,Default_mode_104
105.0,Default_mode_105
106.0,Default_mode_106
107.0,Default_mode_107
108.0,Default_mode_108
109.0,Default_mode_109
110.0,Default_mode_110
111.0,Default_mode_111
112.0,Default_mode_112
113.0,Default_mode_113
114.0,Default_mode_114
115.0,Default_mode_115
116.0,Default_mode_116
117.0,Default_mode_117
118.0,Default_mode_118
119.0,Default_mode_119
120.0,Default_mode_120
121.0,Default_mode_121
122.0,Default_mode_122
123.0,Default_mode_123
124.0,Default_mode_124
125.0,Default_mode_125
126.0,Default_mode_126
127.0,Default_mode_127
128.0,Default_mode_128
129.0,Default_mode_129
130.0,Default_mode_130
131.0,Default_mode_131
132.0,Uncertain_132
133.0,Memory_retrieval_133
134.0,Memory_retrieval_134
135.0,Memory_retrieval_135
136.0,Memory_retrieval_136
137.0,Default_mode_137
138.0,Ventral_attention_138
139.0,Default_mode_139
140.0,Uncertain_140
141.0,Uncertain_141
142.0,Uncertain_142
143.0,Visual_143
144.0,Visual_144
145.0,Visual_145
146.0,Visual_146
147.0,Visual_147
148.0,Visual_148
149.0,Visual_149
150.0,Visual_150
151.0,Visual_151
152.0,Visual_152
153.0,Visual_153
154.0,Visual_154
155.0,Visual_155
156.0,Visual_156
157.0,Visual_157
158.0,Visual_158
159.0,Visual_159
160.0,Visual_160
161.0,Visual_161
162.0,Visual_162
163.0,Visual_163
164.0,Visual_164
165.0,Visual_165
166.0,Visual_166
167.0,Visual_167
168.0,Visual_168
169.0,Visual_169
170.0,Visual_170
171.0,Visual_171
172.0,Visual_172
173.0,Visual_173
174.0,Fronto-parietal_Task_Control_174
175.0,Fronto-parietal_Task_Control_175
176.0,Fronto-parietal_Task_Control_176
177.0,Fronto-parietal_Task_Control_177
178.0,Fronto-parietal_Task_Control_178
179.0,Fronto-parietal_Task_Control_179
180.0,Fronto-parietal_Task_Control_180
181.0,Fronto-parietal_Task_Control_181
182.0,Uncertain_182
183.0,Uncertain_183
184.0,Uncertain_184
185.0,Uncertain_185
186.0,Fronto-parietal_Task_Control_186
187.0,Fronto-parietal_Task_Control_187
188.0,Fronto-parietal_Task_Control_188
189.0,Fronto-parietal_Task_Control_189
190.0,Fronto-parietal_Task_Control_190
191.0,Fronto-parietal_Task_Control_191
192.0,Fronto-parietal_Task_Control_192
193.0,Fronto-parietal_Task_Control_193
194.0,Fronto-parietal_Task_Control_194
195.0,Fronto-parietal_Task_Control_195
196.0,Fronto-parietal_Task_Control_196
197.0,Fronto-parietal_Task_Control_197
198.0,Fronto-parietal_Task_Control_198
199.0,Fronto-parietal_Task_Control_199
200.0,Fronto-parietal_Task_Control_200
201.0,Fronto-parietal_Task_Control_201
202.0,Fronto-parietal_Task_Control_202
203.0,Salience_203
204.0,Salience_204
205.0,Salience_205
206.0,Salience_206
207.0,Salience_207
208.0,Salience_208
209.0,Salience_209
210.0,Salience_210
211.0,Salience_211
212.0,Salience_212
213.0,Salience_213
214.0,Salience_214
215.0,Salience_215
216.0,Salience_216
217.0,Salience_217
218.0,Salience_218
219.0,Salience_219
220.0,Salience_220
221.0,Memory_retrieval_221
222.0,Subcortical_222
223.0,Subcortical_223
224.0,Subcortical_224
225.0,Subcortical_225
226.0,Subcortical_226
227.0,Subcortical_227
228.0,Subcortical_228
229.0,Subcortical_229
230.0,Subcortical_230
231.0,Subcortical_231
232.0,Subcortical_232
233.0,Subcortical_233
234.0,Subcortical_234
235.0,Ventral_attention_235
236.0,Ventral_attention_236
237.0,Ventral_attention_237
238.0,Ventral_attention_238
239.0,Ventral_attention_239
240.0,Ventral_attention_240
241.0,Ventral_attention_241
242.0,Ventral_attention_242
243.0,Cerebellar_243
244.0,Cerebellar_244
245.0,Cerebellar_245
246.0,Cerebellar_246
247.0,Uncertain_247
248.0,Uncertain_248
249.0,Uncertain_249
250.0,Uncertain_250
251.0,Dorsal_attention_251
252.0,Dorsal_attention_252
253.0,Uncertain_253
254.0,Uncertain_254
255.0,Sensory_Somatomotor_Hand_255
256.0,Dorsal_attention_256
257.0,Dorsal_attention_257
258.0,Dorsal_attention_258
259.0,Dorsal_attention_259
260.0,Dorsal_attention_260
261.0,Dorsal_attention_261
262.0,Dorsal_attention_262
263.0,Dorsal_attention_263
264.0,Dorsal_attention_264
