0.0,EmptyLabel
1.0,L_Default_1
2.0,L_SMhand_2
3.0,L_SMmouth_3
4.0,L_Default_4
5.0,L_Visual_5
6.0,L_Default_6
7.0,L_FrontoParietal_7
8.0,L__8
9.0,L__9
10.0,L_Auditory_10
11.0,L_None_11
12.0,L_CinguloParietal_12
13.0,L_RetrosplenialTemporal_13
14.0,L_RetrosplenialTemporal_14
15.0,L_Visual_15
16.0,L_Visual_16
17.0,L_Visual_17
18.0,L__18
19.0,L__19
20.0,L__20
21.0,L_CinguloOperc_21
22.0,L_CinguloOperc_22
23.0,L_VentralAttn_23
24.0,L_FrontoParietal_24
25.0,L_Default_25
26.0,L_Default_26
27.0,L_CinguloOperc_27
28.0,L_CinguloOperc_28
29.0,L_Salience_29
30.0,L_SMhand_30
31.0,L_SMhand_31
32.0,L_SMhand_32
33.0,L_SMhand_33
34.0,L_CinguloOperc_34
35.0,L_SMhand_35
36.0,L_SMhand_36
37.0,L_SMhand_37
38.0,L_SMhand_38
39.0,L_SMmouth_39
40.0,L_CinguloOperc_40
41.0,L_DorsalAttn_41
42.0,L_DorsalAttn_42
43.0,L_DorsalAttn_43
44.0,L_Default_44
45.0,L_SMhand_45
46.0,L_SMhand_46
47.0,L_SMhand_47
48.0,L_SMhand_48
49.0,L_DorsalAttn_49
50.0,L_SMhand_50
51.0,L_DorsalAttn_51
52.0,L_DorsalAttn_52
53.0,L_SMmouth_53
54.0,L_SMhand_54
55.0,L_DorsalAttn_55
56.0,L_SMhand_56
57.0,L_SMhand_57
58.0,L_SMhand_58
59.0,L_SMmouth_59
60.0,L_VentralAttn_60
61.0,L_VentralAttn_61
62.0,L_VentralAttn_62
63.0,L_CinguloOperc_63
64.0,L_Auditory_64
65.0,L_Auditory_65
66.0,L_Auditory_66
67.0,L_Auditory_67
68.0,L_Auditory_68
69.0,L_Auditory_69
70.0,L_Auditory_70
71.0,L__71
72.0,L__72
73.0,L_None_73
74.0,L_DorsalAttn_74
75.0,L_VentralAttn_75
76.0,L_CinguloOperc_76
77.0,L_Auditory_77
78.0,L_FrontoParietal_78
79.0,L_VentralAttn_79
80.0,L_VentralAttn_80
81.0,L_CinguloOperc_81
82.0,L_CinguloOperc_82
83.0,L_Salience_83
84.0,L_CinguloOperc_84
85.0,L_VentralAttn_85
