0.0,EmptyLabel
1.0,LH_Vis_1
2.0,LH_Vis_2
3.0,LH_Vis_3
4.0,LH_Vis_4
5.0,LH_Vis_5
6.0,LH_Vis_6
7.0,LH_Vis_7
8.0,LH_Vis_8
9.0,LH_Vis_9
10.0,LH_SomMot_1
11.0,LH_SomMot_2
12.0,LH_SomMot_3
13.0,LH_SomMot_4
14.0,LH_SomMot_5
15.0,LH_SomMot_6
16.0,LH_DorsAttn_Post_1
17.0,LH_DorsAttn_Post_2
18.0,LH_DorsAttn_Post_3
19.0,LH_DorsAttn_Post_4
20.0,LH_DorsAttn_Post_5
21.0,LH_DorsAttn_Post_6
22.0,LH_DorsAttn_FEF_1
23.0,LH_DorsAttn_FEF_2
24.0,LH_SalVentAttn_ParOper_1
25.0,LH_SalVentAttn_FrOper_1
26.0,LH_SalVentAttn_FrOper_2
27.0,LH_SalVentAttn_PFCl_1
28.0,LH_SalVentAttn_Med_1
29.0,LH_SalVentAttn_Med_2
30.0,LH_SalVentAttn_Med_3
31.0,LH_Limbic_OFC_1
32.0,LH_Limbic_TempPole_1
33.0,LH_Limbic_TempPole_2
34.0,LH_Cont_Par_1
35.0,LH_Cont_PFCl_1
36.0,LH_Cont_pCun_1
37.0,LH_Cont_Cing_1
38.0,LH_Default_Temp_1
39.0,LH_Default_Temp_2
40.0,LH_Default_Temp_3
41.0,LH_Default_Temp_4
42.0,LH_Default_PFC_1
43.0,LH_Default_PFC_2
44.0,LH_Default_PFC_3
45.0,LH_Default_PFC_4
46.0,LH_Default_PFC_5
47.0,LH_Default_PFC_6
48.0,LH_Default_PFC_7
49.0,LH_Default_PCC_1
50.0,LH_Default_PCC_2
51.0,RH_Vis_1
52.0,RH_Vis_2
53.0,RH_Vis_3
54.0,RH_Vis_4
55.0,RH_Vis_5
56.0,RH_Vis_6
57.0,RH_Vis_7
58.0,RH_Vis_8
59.0,RH_SomMot_1
60.0,RH_SomMot_2
61.0,RH_SomMot_3
62.0,RH_SomMot_4
63.0,RH_SomMot_5
64.0,RH_SomMot_6
65.0,RH_SomMot_7
66.0,RH_SomMot_8
67.0,RH_DorsAttn_Post_1
68.0,RH_DorsAttn_Post_2
69.0,RH_DorsAttn_Post_3
70.0,RH_DorsAttn_Post_4
71.0,RH_DorsAttn_Post_5
72.0,RH_DorsAttn_FEF_1
73.0,RH_DorsAttn_FEF_2
74.0,RH_SalVentAttn_TempOccPar_1
75.0,RH_SalVentAttn_TempOccPar_2
76.0,RH_SalVentAttn_FrOper_1
77.0,RH_SalVentAttn_Med_1
78.0,RH_SalVentAttn_Med_2
79.0,RH_Limbic_OFC_1
80.0,RH_Limbic_TempPole_1
81.0,RH_Cont_Par_1
82.0,RH_Cont_Par_2
83.0,RH_Cont_PFCl_1
84.0,RH_Cont_PFCl_2
85.0,RH_Cont_PFCl_3
86.0,RH_Cont_PFCl_4
87.0,RH_Cont_PFCmp_1
88.0,RH_Cont_PFCmp_2
89.0,RH_Cont_PFCmp_3
90.0,RH_Default_Par_1
91.0,RH_Default_Temp_1
92.0,RH_Default_Temp_2
93.0,RH_Default_Temp_3
94.0,RH_Default_PFCv_1
95.0,RH_Default_PFCv_2
96.0,RH_Default_PFCm_1
97.0,RH_Default_PFCm_2
98.0,RH_Default_PFCm_3
99.0,RH_Default_PCC_1
100.0,RH_Default_PCC_2
