0.0,EmptyLabel
2.0,Left-Cerebral-White-Matter
4.0,Left-Lateral-Ventricle
5.0,Left-Inf-Lat-Vent
7.0,Left-Cerebellum-White-Matter
8.0,Left-Cerebellum-Cortex
10.0,Left-Thalamus-Proper
11.0,Left-Caudate
12.0,Left-Putamen
13.0,Left-Pallidum
14.0,3rd-Ventricle
15.0,4th-Ventricle
16.0,Brain-Stem
17.0,Left-Hippocampus
18.0,Left-Amygdala
24.0,CSF
26.0,Left-Accumbens-area
28.0,Left-VentralDC
30.0,Left-vessel
31.0,Left-choroid-plexus
41.0,Right-Cerebral-White-Matter
43.0,Right-Lateral-Ventricle
44.0,Right-Inf-Lat-Vent
46.0,Right-Cerebellum-White-Matter
47.0,Right-Cerebellum-Cortex
49.0,Right-Thalamus-Proper
50.0,Right-Caudate
51.0,Right-Putamen
52.0,Right-Pallidum
53.0,Right-Hippocampus
54.0,Right-Amygdala
58.0,Right-Accumbens-area
60.0,Right-VentralDC
62.0,Right-vessel
63.0,Right-choroid-plexus
77.0,WM-hypointensities
80.0,non-WM-hypointensities
85.0,Optic-Chiasm
251.0,CC_Posterior
252.0,CC_Mid_Posterior
253.0,CC_Central
254.0,CC_Mid_Anterior
255.0,CC_Anterior
1000.0,ctx-lh-unknown
1001.0,ctx-lh-bankssts
1002.0,ctx-lh-caudalanteriorcingulate
1003.0,ctx-lh-caudalmiddlefrontal
1005.0,ctx-lh-cuneus
1006.0,ctx-lh-entorhinal
1007.0,ctx-lh-fusiform
1008.0,ctx-lh-inferiorparietal
1009.0,ctx-lh-inferiortemporal
1010.0,ctx-lh-isthmuscingulate
1011.0,ctx-lh-lateraloccipital
1012.0,ctx-lh-lateralorbitofrontal
1013.0,ctx-lh-lingual
1014.0,ctx-lh-medialorbitofrontal
1015.0,ctx-lh-middletemporal
1016.0,ctx-lh-parahippocampal
1017.0,ctx-lh-paracentral
1018.0,ctx-lh-parsopercularis
1019.0,ctx-lh-parsorbitalis
1020.0,ctx-lh-parstriangularis
1021.0,ctx-lh-pericalcarine
1022.0,ctx-lh-postcentral
1023.0,ctx-lh-posteriorcingulate
1024.0,ctx-lh-precentral
1025.0,ctx-lh-precuneus
1026.0,ctx-lh-rostralanteriorcingulate
1027.0,ctx-lh-rostralmiddlefrontal
1028.0,ctx-lh-superiorfrontal
1029.0,ctx-lh-superiorparietal
1030.0,ctx-lh-superiortemporal
1031.0,ctx-lh-supramarginal
1032.0,ctx-lh-frontalpole
1033.0,ctx-lh-temporalpole
1034.0,ctx-lh-transversetemporal
1035.0,ctx-lh-insula
2000.0,ctx-rh-unknown
2001.0,ctx-rh-bankssts
2002.0,ctx-rh-caudalanteriorcingulate
2003.0,ctx-rh-caudalmiddlefrontal
2005.0,ctx-rh-cuneus
2006.0,ctx-rh-entorhinal
2007.0,ctx-rh-fusiform
2008.0,ctx-rh-inferiorparietal
2009.0,ctx-rh-inferiortemporal
2010.0,ctx-rh-isthmuscingulate
2011.0,ctx-rh-lateraloccipital
2012.0,ctx-rh-lateralorbitofrontal
2013.0,ctx-rh-lingual
2014.0,ctx-rh-medialorbitofrontal
2015.0,ctx-rh-middletemporal
2016.0,ctx-rh-parahippocampal
2017.0,ctx-rh-paracentral
2018.0,ctx-rh-parsopercularis
2019.0,ctx-rh-parsorbitalis
2020.0,ctx-rh-parstriangularis
2021.0,ctx-rh-pericalcarine
2022.0,ctx-rh-postcentral
2023.0,ctx-rh-posteriorcingulate
2024.0,ctx-rh-precentral
2025.0,ctx-rh-precuneus
2026.0,ctx-rh-rostralanteriorcingulate
2027.0,ctx-rh-rostralmiddlefrontal
2028.0,ctx-rh-superiorfrontal
2029.0,ctx-rh-superiorparietal
2030.0,ctx-rh-superiortemporal
2031.0,ctx-rh-supramarginal
2032.0,ctx-rh-frontalpole
2033.0,ctx-rh-temporalpole
2034.0,ctx-rh-transversetemporal
2035.0,ctx-rh-insula
